data,ano_mes,numero_pedido,cliente,segmento,regiao,vendedor,produto,categoria,tipo_operacao,quantidade,desconto_pct,receita_total,custo_produto,custo_entrega,custo_comissao,frete_subsidiado,margem_contribuicao
2025-07-25,2025-07,51139,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Luva Plastica Descartavel - Pacote 100,Descartaveis,VENDA,3,6.9,53.76,50.82,5.7,1.51,5.7,-4.27
2025-07-25,2025-07,51139,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Papel Toalha Interfolha 1000f - Caixa 24,Papel,VENDA,2,2.83,135.08,100.1,14.31,3.78,14.31,16.89
2025-07-28,2025-07,51144,Trevo Comercio LTDA,Restaurante,Interior Norte,Simone Klein,Papel Higienico Folha Dupla 30m,Papel,VENDA,1,6.57,25.3,18.07,2.64,0.82,0.79,3.77
2025-07-28,2025-07,51146,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Papel Higienico Folha Dupla 30m - Fardo 12,Papel,VENDA,1,8.37,64.21,50.46,4.7,1.8,4.7,7.25
2025-07-28,2025-07,51148,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,OCULOS PROTECAO - FARDO 6,EPI,VENDA,1,3.82,8.72,4.46,2.57,0.19,0.77,1.5
2025-07-28,2025-07,51148,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Vassoura Nylon - Caixa 24,Acessorios,VENDA,2,3.24,105.8,51.2,31.2,2.35,9.36,21.05
2025-07-29,2025-07,51150,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Luva Plastica Descartavel - Fardo 6,Descartaveis,VENDA,1,7.39,20.1,15.25,5.79,0.45,1.74,-1.39
2025-08-01,2025-08,51169,Oriente Negocios ME,Restaurante,Interior Sul,Rogerio Antunes,Talher Descartavel Misto - Pacote 100,Descartaveis,VENDA,3,14.78,104.67,78.93,40.33,2.29,12.1,-16.88
2025-08-02,2025-08,51174,Querencia Negocios LTDA,Industria,Interior Norte,Simone Klein,Bota PVC - Fardo 12,EPI,VENDA,2,0.91,83.22,36.28,36.06,2.03,10.82,8.85
2025-08-04,2025-08,51181,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Bota PVC,EPI,VENDA,5,1.35,108.35,68.1,10.45,3.03,10.45,26.77
2025-08-04,2025-08,51181,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,BOTA PVC - FARDO 6,EPI,VENDA,1,1.13,7.03,4.41,0.68,0.2,0.68,1.74
2025-08-06,2025-08,51186,UNIAO ALIMENTOS LTDA ME,Restaurante,Litoral,Simone Klein,SACO LIXO 60L - PACOTE 100,Descartaveis,VENDA,2,1.64,33.41,26.66,5.16,1.04,1.55,0.55
2025-08-06,2025-08,51189,Nortao Industria ME,Padaria,Interior Norte,Simone Klein,Prato Descartavel 15cm - Caixa 24,Descartaveis,VENDA,10,11.85,194.0,193.7,16.07,6.79,16.07,-22.56
2025-08-06,2025-08,51191,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,AVENTAL PVC - CAIXA 24,EPI,VENDA,1,2.83,19.84,12.66,0.5,0.6,0.5,6.08
2025-08-07,2025-08,51195,Xavante Servicos EIRELI,Padaria,Litoral,Rogerio Antunes,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,3,16.27,68.49,72.0,3.89,2.05,3.89,-9.45
2025-08-07,2025-08,51195,Xavante Servicos EIRELI,Padaria,Litoral,Rogerio Antunes,Bobina Papel Toalha 200m - Caixa 24,Papel,VENDA,1,3.95,65.87,49.38,3.74,1.98,3.74,10.77
2025-08-11,2025-08,51205,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,Luva Latex - Fardo 12,EPI,VENDA,2,3.89,21.83,12.24,4.07,0.57,1.22,4.95
2025-08-11,2025-08,51206,Zenite Participacoes ME,Padaria,Interior Norte,Simone Klein,Rodo 40cm - Fardo 12,Acessorios,VENDA,10,0.62,93.33,43.8,28.05,2.58,8.42,18.9
2025-08-14,2025-08,51216,Boreal Negocios ME,Padaria,Interior Norte,Rogerio Antunes,Balde 20L - Caixa 24,Acessorios,VENDA,5,0.09,75.86,40.8,9.66,2.07,2.9,23.33
2025-08-14,2025-08,51219,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,REMOVEDOR 1L - CAIXA 24,Quimicos,VENDA,5,3.43,73.7,50.35,2.76,2.21,2.76,18.38
2025-08-18,2025-08,51234,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Pano Multiuso - Fardo 6,Acessorios,VENDA,3,3.54,27.13,12.6,9.32,0.62,2.8,4.59
2025-08-18,2025-08,51234,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Removedor 1L - Fardo 6,Quimicos,VENDA,2,1.25,39.12,19.86,13.44,0.89,4.04,4.93
2025-08-19,2025-08,51244,Central Alimentos LTDA ME,Clinica,Litoral,Tarcisio Bueno,Vassoura Nylon - Fardo 12,Acessorios,VENDA,3,2.23,127.98,77.22,12.36,3.58,12.36,34.82
2025-08-19,2025-08,51246,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Papel Toalha Interfolha 1000f - Caixa 24,Papel,VENDA,2,1.37,94.0,68.62,9.37,3.29,9.37,12.72
2025-08-19,2025-08,51247,Horizonte Negocios EIRELI,Escola,Litoral,Simone Klein,Copo Descartavel 200ml,Descartaveis,VENDA,3,4.1,113.57,89.58,22.79,3.42,6.84,-2.22
2025-08-20,2025-08,51248,Aurora Industria LTDA ME,Clinica,Interior Sul,Tarcisio Bueno,removedor 1l,Quimicos,VENDA,2,0.09,140.44,77.36,33.32,3.28,10.0,26.48
2025-08-21,2025-08,51256,Boreal Comercio EIRELI,Mercado,Interior Sul,Simone Klein,Bota PVC - Fardo 12,EPI,VENDA,3,0.75,101.55,54.42,20.61,3.05,6.18,23.47
2025-08-23,2025-08,51269,Aurora Distribuidora LTDA,Escola,Regiao Metropolitana,Rogerio Antunes,PRATO DESCARTAVEL 15CM - PACOTE 100,Descartaveis,VENDA,2,12.83,87.8,66.08,31.92,1.96,9.58,-12.16
2025-08-25,2025-08,51278,Imperial Distribuidora LTDA,Industria,Litoral,Tarcisio Bueno,AVENTAL PVC - CAIXA 24,EPI,VENDA,2,0.64,40.58,25.32,2.84,1.14,2.84,11.28
2025-08-26,2025-08,51284,Vitoria Empreendimentos EIRELI,Restaurante,Litoral,Tarcisio Bueno,papel higienico rolao 300m - fardo 6,Papel,VENDA,3,4.64,271.91,184.08,40.15,6.83,12.05,40.85
2025-08-29,2025-08,51301,Xavante Servicos EIRELI,Padaria,Litoral,Rogerio Antunes,Rodo 40cm - Fardo 12,Acessorios,VENDA,1,1.59,7.3,4.38,0.94,0.22,0.94,1.76
2025-08-29,2025-08,51301,Xavante Servicos EIRELI,Padaria,Litoral,Rogerio Antunes,Embalagem Delivery 750ml - Pacote 100,Descartaveis,VENDA,1,6.16,11.72,10.99,1.51,0.35,1.51,-1.13
2025-09-01,2025-09,51310,Oriente Alimentos ME,Padaria,Interior Norte,Tarcisio Bueno,Prato Descartavel 15cm,Descartaveis,VENDA,20,13.66,581.89,560.2,46.13,15.39,13.84,-39.83
2025-09-01,2025-09,51311,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Sabao Liquido 5L,Quimicos,VENDA,2,3.97,98.0,67.36,17.6,2.74,17.6,10.3
2025-09-01,2025-09,51311,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,3,3.2,160.23,109.26,28.77,4.49,28.77,17.71
2025-09-02,2025-09,51318,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,PRATO DESCARTAVEL 15CM - PACOTE 100,Descartaveis,VENDA,10,12.36,329.1,330.4,53.9,11.52,53.9,-66.72
2025-09-02,2025-09,51318,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,Guardanapo 24x24,Papel,VENDA,1,0.43,60.67,43.87,9.94,2.12,9.94,4.74
2025-09-03,2025-09,51327,Boreal Industria LTDA,Hotel,Litoral,Tarcisio Bueno,papel higienico rolao 300m - fardo 6,Papel,VENDA,2,2.81,198.87,122.72,47.44,4.64,14.23,24.07
2025-09-03,2025-09,51333,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,1,14.34,43.39,31.4,18.33,0.86,5.5,-7.2
2025-09-03,2025-09,51334,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,Papel Toalha Interfolha 1000f - Caixa 24,Papel,VENDA,1,4.63,45.44,34.31,2.15,1.36,2.15,7.62
2025-09-04,2025-09,51341,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,2,9.15,53.66,48.0,5.88,1.73,1.76,-1.95
2025-09-05,2025-09,51346,Vitoria Empreendimentos EIRELI,Restaurante,Litoral,Tarcisio Bueno,Copo Descartavel 200ml,Descartaveis,VENDA,2,7.8,70.69,59.72,11.61,1.75,3.48,-2.39
2025-09-05,2025-09,51349,Oriente Alimentos ME,Padaria,Interior Norte,Tarcisio Bueno,Marmitex Aluminio 800ml - Pacote 100,Descartaveis,VENDA,3,10.89,98.06,83.19,19.74,2.36,5.92,-7.23
2025-09-08,2025-09,51356,Aurora Industria LTDA,Clinica,Regiao Metropolitana,Tarcisio Bueno,DESINFETANTE LAVANDA 5L - FARDO 6,Quimicos,VENDA,3,1.11,124.2,82.89,9.85,3.48,9.85,27.98
2025-09-08,2025-09,51356,Aurora Industria LTDA,Clinica,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 50ml,Descartaveis,VENDA,2,10.91,65.9,65.1,5.23,1.85,5.23,-6.28
2025-09-09,2025-09,51361,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Prato Descartavel 15cm,Descartaveis,VENDA,2,8.63,75.56,56.02,24.86,1.63,7.46,-6.95
2025-09-09,2025-09,51364,Rio Claro Servicos EIRELI,Mercado,Interior Norte,Tarcisio Bueno,SACO LIXO 60L - CAIXA 24,Descartaveis,VENDA,2,2.64,24.99,20.02,4.04,0.62,1.21,0.31
2025-09-09,2025-09,51366,Guarani Servicos S/A,Restaurante,Regiao Metropolitana,Simone Klein,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,1,5.85,50.24,35.22,1.29,1.76,1.29,11.97
2025-09-11,2025-09,51373,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Detergente Neutro 5L - Caixa 24,Quimicos,VENDA,10,2.17,470.5,317.4,24.22,16.47,24.22,112.41
2025-09-12,2025-09,51383,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,1,12.45,12.8,12.87,0.48,0.36,0.48,-0.91
2025-09-16,2025-09,51393,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Guardanapo 24x24 - Caixa 24,Papel,VENDA,20,2.15,1329.2,978.0,44.09,37.22,44.09,269.89
2025-09-16,2025-09,51395,Uniao Negocios LTDA,Hotel,Interior Norte,Rogerio Antunes,Borrifador 500ml - Fardo 12,Acessorios,VENDA,50,3.5,998.5,610.5,41.84,29.96,41.84,316.21
2025-09-16,2025-09,51402,Trevo Empreendimentos LTDA,Padaria,Interior Norte,Rogerio Antunes,DESINFETANTE LAVANDA 5L - FARDO 6,Quimicos,VENDA,1,6.42,45.93,27.63,9.66,1.18,2.9,7.46
2025-09-17,2025-09,51410,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,1,3.22,114.04,66.53,35.17,2.68,10.55,9.66
2025-09-19,2025-09,51421,Alvorada Servicos LTDA,Hotel,Interior Norte,Rogerio Antunes,Embalagem Delivery 750ml - Pacote 100,Descartaveis,VENDA,10,13.33,130.88,109.9,32.27,3.25,9.69,-14.54
2025-09-20,2025-09,51423,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Embalagem Delivery 750ml - Pacote 100,Descartaveis,VENDA,2,7.88,32.32,21.98,13.28,0.81,3.98,-3.75
2025-09-22,2025-09,51427,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 50ml - Fardo 6,Descartaveis,VENDA,3,0.25,89.94,79.35,7.7,2.52,7.7,0.37
2025-09-24,2025-09,51435,Aurora Distribuidora LTDA,Escola,Regiao Metropolitana,Rogerio Antunes,Limpa Vidros 500ml,Quimicos,VENDA,3,2.19,97.34,54.54,23.56,2.43,7.07,16.81
2025-09-25,2025-09,51438,TREVO ALIMENTOS S/A,Mercado,Interior Norte,Rogerio Antunes,Marmitex Aluminio 800ml,Descartaveis,VENDA,5,0.54,58.83,43.95,13.04,1.49,3.91,0.35
2025-09-25,2025-09,51438,TREVO ALIMENTOS S/A,Mercado,Interior Norte,Rogerio Antunes,Embalagem Delivery 750ml - Fardo 6,Descartaveis,VENDA,10,9.73,189.39,155.9,41.99,4.8,12.6,-13.3
2025-09-25,2025-09,51442,Vitoria Comercio LTDA,Industria,Interior Sul,Simone Klein,DESINFETANTE LAVANDA 5L - FARDO 6,Quimicos,VENDA,3,3.11,135.0,82.89,19.03,4.26,5.71,28.82
2025-09-26,2025-09,51448,Trevo Comercio LTDA,Restaurante,Interior Norte,Simone Klein,PAPEL HIGIENICO ROLAO 300M,Papel,VENDA,1,2.04,17.06,12.54,0.69,0.6,0.69,3.23
2025-09-30,2025-09,51465,Vitoria Comercio LTDA,Industria,Interior Sul,Simone Klein,DESINFETANTE LAVANDA 5L - FARDO 6,Quimicos,VENDA,2,3.37,91.41,55.26,15.02,2.83,4.51,18.3
2025-09-30,2025-09,51465,Vitoria Comercio LTDA,Industria,Interior Sul,Simone Klein,Alcool 70 1L - Caixa 24,Quimicos,VENDA,3,0.3,139.39,81.66,22.9,4.32,6.87,30.51
2025-10-01,2025-10,51466,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Desengordurante 5L,Quimicos,VENDA,5,4.16,246.35,169.65,21.83,8.62,21.83,46.25
2025-10-01,2025-10,51466,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,SACO LIXO 60L - PACOTE 100,Descartaveis,VENDA,20,11.0,269.6,266.6,23.88,9.44,23.88,-30.32
2025-10-02,2025-10,51473,Xavante Distribuidora LTDA ME,Clinica,Interior Sul,Rogerio Antunes,luva plastica descartavel - pacote 100,Descartaveis,VENDA,2,7.93,47.84,38.92,10.17,1.22,3.05,-2.47
2025-10-02,2025-10,51478,Boreal Negocios ME,Padaria,Interior Norte,Rogerio Antunes,Prato Descartavel 15cm - Caixa 24,Descartaveis,VENDA,2,8.21,40.4,38.74,3.76,1.21,3.76,-3.31
2025-10-03,2025-10,51482,Xavante Servicos EIRELI,Padaria,Litoral,Rogerio Antunes,Desinfetante Lavanda 5L,Quimicos,VENDA,2,4.89,58.24,40.42,4.74,1.75,4.74,11.33
2025-10-06,2025-10,51496,Trevo Alimentos EIRELI,Condominio,Interior Norte,Simone Klein,Balde 20L - Caixa 24,Acessorios,VENDA,3,6.26,43.79,24.48,7.01,1.36,2.1,10.94
2025-10-09,2025-10,51520,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Marmitex Aluminio 800ml,Descartaveis,VENDA,1,10.49,11.74,8.79,4.0,0.25,1.2,-1.3
2025-10-09,2025-10,51520,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,1,2.43,70.7,36.42,24.08,1.51,7.22,8.69
2025-10-10,2025-10,51524,Uniao Negocios LTDA,Hotel,Interior Norte,Rogerio Antunes,papel toalha rolo 100f - fardo 6,Papel,VENDA,5,3.67,233.59,154.05,39.28,6.18,11.79,34.08
2025-10-11,2025-10,51528,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Oculos Protecao - Fardo 6,EPI,VENDA,5,2.9,79.11,38.55,26.73,1.69,8.02,12.14
2025-10-13,2025-10,51531,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Desinfetante Lavanda 5L - Fardo 6,Quimicos,VENDA,3,5.03,169.47,92.37,52.25,3.99,15.68,20.86
2025-10-14,2025-10,51539,Horizonte Negocios LTDA ME,Mercado,Litoral,Simone Klein,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,3,4.14,178.2,133.86,40.22,6.24,40.22,-2.12
2025-10-15,2025-10,51546,Luminar Distribuidora EIRELI,Clinica,Litoral,Rogerio Antunes,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,2,6.64,66.62,62.8,4.28,2.0,4.28,-2.46
2025-10-16,2025-10,51553,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Papel Toalha Interfolha 1000f,Papel,VENDA,10,0.03,290.5,209.2,45.1,8.13,45.1,28.07
2025-10-17,2025-10,51562,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,removedor 1l - pacote 100,Quimicos,VENDA,20,1.04,530.8,354.0,20.7,15.92,20.7,140.18
2025-10-21,2025-10,51571,Horizonte Negocios LTDA ME,Mercado,Litoral,Simone Klein,Alvejante 5L - Caixa 24,Quimicos,VENDA,2,0.37,128.55,75.6,20.61,3.99,6.18,28.35
2025-10-21,2025-10,51571,Horizonte Negocios LTDA ME,Mercado,Litoral,Simone Klein,Pano Multiuso - Fardo 6,Acessorios,VENDA,5,2.59,39.09,21.0,6.27,1.21,1.88,10.61
2025-10-27,2025-10,51602,Trevo Comercio LTDA,Restaurante,Interior Norte,Simone Klein,Talher Descartavel Misto - Caixa 24,Descartaveis,VENDA,1,1.91,44.02,31.33,13.01,1.22,3.91,-1.54
2025-10-27,2025-10,51605,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,1,1.31,76.51,44.62,21.94,1.83,6.59,8.12
2025-10-28,2025-10,51608,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Guardanapo 24x24,Papel,VENDA,10,2.54,593.8,438.7,37.84,16.63,37.84,100.63
2025-10-28,2025-10,51610,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Copo Descartavel 200ml - Pacote 100,Descartaveis,VENDA,1,11.69,32.92,28.9,5.61,0.81,1.69,-2.4
2025-10-28,2025-10,51610,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Avental PVC - Pacote 100,EPI,VENDA,5,2.43,59.78,33.45,10.18,1.47,3.05,14.68
2025-10-29,2025-10,51620,Oriente Negocios LTDA ME,Industria,Litoral,Rogerio Antunes,removedor 1l,Quimicos,VENDA,10,0.69,582.1,386.8,57.03,17.46,57.03,120.81
2025-10-29,2025-10,51622,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,ALCOOL 70 1L - FARDO 6,Quimicos,VENDA,3,2.76,185.43,125.85,10.97,5.56,10.97,43.05
2025-10-29,2025-10,51623,Trevo Comercio ME,Clinica,Regiao Metropolitana,Tarcisio Bueno,Mascara Descartavel - Fardo 12,EPI,VENDA,2,0.2,48.35,23.4,15.27,1.05,4.58,8.63
2025-10-29,2025-10,51625,Rio Claro Servicos EIRELI,Mercado,Interior Norte,Tarcisio Bueno,luva plastica descartavel - pacote 100,Descartaveis,VENDA,10,15.29,212.82,194.6,36.45,5.24,10.93,-23.47
2025-10-30,2025-10,51626,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Avental PVC,EPI,VENDA,10,1.33,304.1,191.1,37.56,10.64,37.56,64.8
2025-10-30,2025-10,51626,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Papel Higienico Folha Dupla 30m - Fardo 12,Papel,VENDA,3,3.26,203.4,151.38,25.12,7.12,25.12,19.78
2025-10-30,2025-10,51628,Trevo Alimentos EIRELI,Condominio,Interior Norte,Simone Klein,BOBINA PAPEL TOALHA 200M - PACOTE 100,Papel,VENDA,5,8.57,138.75,109.25,19.72,4.86,19.72,4.92
2025-10-30,2025-10,51632,Uniao Comercio EIRELI,Escola,Interior Sul,Rogerio Antunes,ALCOOL 70 1L - FARDO 6,Quimicos,VENDA,1,3.19,68.75,41.95,10.32,1.85,3.1,14.63
2025-10-30,2025-10,51633,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,Detergente Neutro 5L,Quimicos,VENDA,10,4.18,504.62,332.1,32.03,16.88,9.61,123.61
2025-10-31,2025-10,51637,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Copo Descartavel 50ml - Fardo 6,Descartaveis,VENDA,5,16.47,157.52,132.25,45.68,3.77,13.71,-24.18
2025-11-03,2025-11,51650,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,Papel Toalha Interfolha 1000f,Papel,VENDA,2,3.84,65.2,41.84,13.31,1.96,3.99,8.09
2025-11-04,2025-11,51653,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Limpador Multiuso 5L,Quimicos,VENDA,1,0.72,44.12,29.33,2.76,1.32,2.76,10.71
2025-11-04,2025-11,51653,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,1,1.89,14.34,12.87,0.9,0.43,0.9,0.14
2025-11-06,2025-11,51658,Rio Claro Servicos S/A,Industria,Interior Norte,Rogerio Antunes,Guardanapo 24x24 - Caixa 24,Papel,VENDA,5,4.36,334.45,229.85,41.58,9.16,12.48,53.86
2025-11-10,2025-11,51668,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,papel higienico folha dupla 30m - fardo 12,Papel,VENDA,3,3.87,236.81,153.12,46.23,7.16,13.87,30.3
2025-11-10,2025-11,51675,Querencia Negocios LTDA,Industria,Interior Norte,Simone Klein,Embalagem Delivery 750ml - Pacote 100,Descartaveis,VENDA,1,10.16,12.96,10.99,2.49,0.39,0.75,-0.91
2025-11-11,2025-11,51677,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Guardanapo 24x24 - Caixa 24,Papel,VENDA,1,7.93,74.29,48.9,16.8,1.75,5.04,6.84
2025-11-12,2025-11,51684,Trevo Alimentos EIRELI,Condominio,Interior Norte,Simone Klein,ALCOOL 70 1L - FARDO 6,Quimicos,VENDA,1,5.57,60.02,41.95,2.71,2.1,2.71,13.26
2025-11-12,2025-11,51689,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Talher Descartavel Misto - Pacote 100,Descartaveis,DEVOLUCAO,-10,2.15,-239.93,-263.1,75.24,-8.78,22.57,-43.29
2025-11-12,2025-11,51689,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Papel Higienico Folha Dupla 30m,Papel,VENDA,2,8.86,54.0,36.14,11.77,1.37,3.53,4.72
2025-11-14,2025-11,51701,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Bobina Papel Toalha 200m,Papel,VENDA,3,0.98,145.26,105.63,15.56,4.07,15.56,20.0
2025-11-15,2025-11,51706,Alvorada Servicos LTDA,Hotel,Interior Norte,Rogerio Antunes,pano multiuso - caixa 24,Acessorios,VENDA,1,1.83,31.88,15.42,8.89,0.77,2.67,6.8
2025-11-15,2025-11,51706,Alvorada Servicos LTDA,Hotel,Interior Norte,Rogerio Antunes,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,1,5.01,42.43,23.73,11.83,1.02,3.55,5.85
2025-11-17,2025-11,51709,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Alvejante 5L - Caixa 24,Quimicos,VENDA,10,6.68,534.4,378.0,37.22,14.96,37.22,104.22
2025-11-18,2025-11,51715,querencia negocios me,Restaurante,Litoral,Rogerio Antunes,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,2,7.5,49.96,35.02,18.78,1.1,5.64,-4.94
2025-11-18,2025-11,51716,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,papel higienico folha dupla 30m - fardo 12,Papel,VENDA,2,4.7,165.29,102.08,43.1,4.05,12.93,16.06
2025-11-19,2025-11,51722,Uniao Comercio EIRELI,Escola,Interior Sul,Rogerio Antunes,Papel Higienico Folha Dupla 30m - Fardo 12,Papel,VENDA,3,3.22,86.57,55.44,17.22,2.24,5.17,11.67
2025-11-22,2025-11,51741,Oriente Negocios LTDA ME,Industria,Litoral,Rogerio Antunes,PAPEL HIGIENICO ROLAO 300M,Papel,VENDA,10,5.89,163.9,125.4,5.89,4.92,5.89,27.69
2025-11-24,2025-11,51751,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Saco Lixo 60L - Fardo 6,Descartaveis,VENDA,2,10.29,17.1,16.78,2.15,0.48,2.15,-2.31
2025-11-25,2025-11,51759,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,Detergente Neutro 5L - Pacote 100,Quimicos,VENDA,10,1.4,220.5,147.6,15.13,7.72,15.13,50.05
2025-11-25,2025-11,51762,UNIAO ALIMENTOS EIRELI,Industria,Litoral,Simone Klein,borrifador 500ml - fardo 6,Acessorios,VENDA,3,1.37,107.45,56.16,19.36,3.29,5.81,28.64
2025-12-01,2025-12,51785,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Marmitex Aluminio 800ml - Pacote 100,Descartaveis,VENDA,3,5.2,89.61,83.19,3.3,2.51,3.3,0.61
2025-12-01,2025-12,51785,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Mascara Descartavel - Fardo 6,EPI,VENDA,1,3.64,9.81,6.31,0.36,0.27,0.36,2.87
2025-12-02,2025-12,51792,Aurora Distribuidora LTDA,Escola,Regiao Metropolitana,Rogerio Antunes,Saco Lixo 30L,Descartaveis,VENDA,10,11.28,176.9,175.5,17.92,5.31,17.92,-21.83
2025-12-02,2025-12,51794,Nortao Industria ME,Padaria,Interior Norte,Simone Klein,Talher Descartavel Misto - Pacote 100,Descartaveis,VENDA,2,5.19,56.7,52.62,3.64,1.98,3.64,-1.54
2025-12-02,2025-12,51794,Nortao Industria ME,Padaria,Interior Norte,Simone Klein,BORRIFADOR 500ML - FARDO 12,Acessorios,VENDA,10,8.77,444.1,287.2,28.49,15.54,28.49,112.87
2025-12-02,2025-12,51799,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,5,12.14,85.19,64.35,29.91,1.93,8.97,-11.0
2025-12-03,2025-12,51803,Querencia Distribuidora LTDA ME,Padaria,Interior Norte,Rogerio Antunes,Desinfetante Lavanda 5L - Pacote 100,Quimicos,VENDA,1,2.5,66.26,37.46,15.6,1.66,4.68,11.54
2025-12-04,2025-12,51808,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,BORRIFADOR 500ML - FARDO 12,Acessorios,VENDA,3,6.16,83.55,52.53,13.13,2.34,13.13,15.55
